"workerid","rt","subjectGender","speakerGender","speakerName","content","subjectName","verb","contentNr","trigger_class","response","slide_number_in_experiment"
170,7960,"F","M","David","Tony had a drink last night","Sharon","discover","15","NonProj","Yes",20
170,8584,NA,"F","Sarah","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",21
170,7416,"M","F","Elizabeth","Emily bought a car yesterday","Tyler","admit","8","C","Yes",22
170,57741,"F","M","Christopher","Julian dances salsa","Diane","say","18","C","No",23
170,12008,"M","F","Sandra","Sophia got a tattoo","Ronald","acknowledge","5","C","Yes",24
170,23248,NA,"F","Ashley","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",25
170,13728,NA,"F","Linda","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",26
170,15293,"M","F","Sarah","Emma studied on Saturday morning","Edward","annoyed","3","NonProj","No",27
170,7063,"F","M","George","Charley speaks Spanish","Angela","establish","20","NonProj","Yes",28
170,10208,"F","M","James","Frank got a cat","Catherine","pretend","12","NonProj","No",29
170,5024,NA,"M","James","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",30
170,7200,"M","F","Betty","Zoe calculated the tip","Scott","hear","10","C","No",31
170,13328,"F","F","Donna","Josh learned to ride a bike yesterday","Amy","demonstrate","16","C","Yes",32
171,28511,"F","F","Kimberly","Charley speaks Spanish","Sharon","confess","20","C","No",5
171,14812,NA,"F","Donna","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",6
171,10110,NA,"F","Dorothy","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",7
171,8924,"M","F","Susan","Josie went on vacation to France","Benjamin","prove","2","C","Yes",8
171,29065,"F","M","George","Danny ate the last cupcake","Diane","announce","11","C","No",9
171,8989,NA,"M","Kenneth","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",10
171,14737,"F","M","Thomas","Julian dances salsa","Heather","acknowledge","18","C","No",11
171,10910,"F","F","Karen","Jon walks to work","Kathleen","know","19","NonProj","Yes",12
171,7460,NA,"F","Lisa","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",13
171,31456,"M","F","Sandra","Mary is pregnant","Ronald","annoyed","1","NonProj","No",14
171,8892,NA,"F","Susan","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",15
171,8870,NA,"F","Nancy","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",16
171,10903,"M","F","Ashley","Emily bought a car yesterday","Scott","confirm","8","C","No",17
171,13222,"M","M","William","Emma studied on Saturday morning","Patrick","say","3","C","No",18
171,8954,"F","F","Carol","Owen shoveled snow last winter","Rachel","be_right_that","17","C","Yes",19
171,9184,"M","F","Dorothy","Olivia sleeps until noon","Kevin","establish","4","NonProj","No",20
171,6530,"M","F","Lisa","Isabella ate a steak on Sunday","Brian","see","7","NonProj","Yes",21
171,6545,"M","F","Jessica","Sophia got a tattoo","Jeffrey","suggest","5","C","No",22
171,5828,NA,"M","William","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",23
171,16895,"F","F","Betty","Josh learned to ride a bike yesterday","Brenda","demonstrate","16","C","No",24
171,11458,"M","M","Paul","Mia drank 2 cocktails last night","Tyler","reveal","6","NonProj","No",25
171,6696,NA,"F","Jessica","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",26
171,8979,"F","M","David","Tony had a drink last night","Joyce","pretend","15","NonProj","No",27
171,14170,"M","F","Michelle","Zoe calculated the tip","Justin","admit","10","C","No",28
171,10942,"F","F","Donna","Frank got a cat","Amanda","discover","12","NonProj","Yes",29
171,6254,"F","M","Kenneth","Jayden rented a car","Ruth","think","14","NonProj","No",30
171,6000,"F","F","Nancy","Jackson ran 10 miles","Rebecca","hear","13","C","No",31
171,10240,"M","F","Margaret","Grace visited her sister","Nicholas","inform_Sam","9","C","No",32
172,9470,"M","F","Sarah","Zoe calculated the tip","Ronald","reveal","10","NonProj","Yes",5
172,11543,"F","F","Margaret","Frank got a cat","Catherine","establish","12","NonProj","Yes",6
172,2824,"F","F","Sandra","Josh learned to ride a bike yesterday","Angela","see","16","NonProj","Yes",7
172,2328,"F","M","William","Jackson ran 10 miles","Diane","pretend","13","NonProj","No",8
172,2600,"M","F","Linda","Emma studied on Saturday morning","Alexander","confess","3","C","Yes",9
172,2456,"M","F","Karen","Mary is pregnant","Nicholas","hear","1","C","No",10
172,1912,NA,"F","Linda","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","Yes",11
172,2296,"F","M","David","Julian dances salsa","Ruth","discover","18","NonProj","Yes",12
172,2280,NA,"F","Jessica","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",13
172,3647,"M","M","Paul","Olivia sleeps until noon","Raymond","be_right_that","4","C","Yes",14
172,6281,"F","F","Dorothy","Jon walks to work","Joyce","suggest","19","C","No",15
172,10175,"F","M","Christopher","Tony had a drink last night","Shirley","prove","15","C","Yes",16
172,5927,"M","F","Nancy","Mia drank 2 cocktails last night","Eric","inform_Sam","6","C","Yes",17
172,7008,"F","M","Kenneth","Owen shoveled snow last winter","Janet","say","17","C","No",18
172,2295,"F","M","Mark","Danny ate the last cupcake","Stephanie","think","11","NonProj","No",19
172,2352,"M","F","Jessica","Isabella ate a steak on Sunday","Brandon","confirm","7","C","Yes",20
172,2720,"F","M","Matthew","Jayden rented a car","Rebecca","demonstrate","14","C","Yes",21
172,6768,NA,"F","Dorothy","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","No",22
172,2368,NA,"M","Robert","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","Yes",23
172,2504,"M","F","Elizabeth","Grace visited her sister","Jeffrey","annoyed","9","NonProj","No",24
172,6952,"F","F","Betty","Charley speaks Spanish","Amy","acknowledge","20","C","No",25
172,3464,"M","F","Lisa","Josie went on vacation to France","Scott","announce","2","C","Yes",26
172,10561,NA,"F","Sarah","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","No",27
172,2951,NA,"M","Richard","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","No",28
172,3247,NA,"M","David","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","No",29
172,2511,NA,"M","Paul","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","Yes",30
172,2248,"M","M","Richard","Sophia got a tattoo","Gregory","admit","5","C","Yes",31
172,1743,"M","M","Robert","Emily bought a car yesterday","Larry","know","8","NonProj","Yes",32
173,8969,"M","M","James","Emily bought a car yesterday","Kevin","inform_Sam","8","C","No",5
173,8157,"M","F","Donna","Mia drank 2 cocktails last night","Andrew","suggest","6","C","No",6
173,10399,"F","M","David","Owen shoveled snow last winter","Laura","hear","17","C","No",7
173,4935,NA,"M","Richard","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",8
173,13008,"F","F","Jennifer","Julian dances salsa","Rebecca","discover","18","NonProj","No",9
173,7458,NA,"M","Paul","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",10
173,5142,NA,"F","Sandra","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",11
173,24752,NA,"F","Karen","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",12
173,8055,"M","M","Paul","Emma studied on Saturday morning","Brian","prove","3","C","No",13
173,7017,"F","F","Dorothy","Charley speaks Spanish","Christina","see","20","NonProj","Yes",14
173,6247,"M","F","Lisa","Olivia sleeps until noon","Nicholas","know","4","NonProj","No",15
173,28539,"F","F","Carol","Frank got a cat","Catherine","be_right_that","12","C","Yes",16
173,6319,"M","F","Sandra","Zoe calculated the tip","Jeffrey","confirm","10","C","No",17
173,4057,"F","F","Linda","Jon walks to work","Rachel","think","19","NonProj","No",18
173,8735,"F","F","Karen","Jayden rented a car","Brenda","say","14","C","No",19
173,6312,NA,"M","David","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",20
173,3152,NA,"F","Jessica","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",21
173,5198,"F","M","Robert","Danny ate the last cupcake","Angela","establish","11","NonProj","No",22
173,5872,"M","F","Sarah","Josie went on vacation to France","Justin","demonstrate","2","C","No",23
173,6120,"M","M","Kenneth","Mary is pregnant","Alexander","admit","1","C","No",24
173,4287,"F","M","Thomas","Jackson ran 10 miles","Anna","reveal","13","NonProj","No",25
173,9603,"F","F","Margaret","Josh learned to ride a bike yesterday","Cynthia","pretend","16","NonProj","No",26
173,5007,NA,"M","James","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",27
173,5592,"F","F","Betty","Tony had a drink last night","Stephanie","acknowledge","15","C","No",28
173,5560,NA,"F","Sarah","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",29
173,12992,"M","M","Richard","Sophia got a tattoo","Ronald","confess","5","C","No",30
173,5143,"M","M","Christopher","Isabella ate a steak on Sunday","Timothy","announce","7","C","No",31
173,7408,"M","F","Jessica","Grace visited her sister","Jerry","annoyed","9","NonProj","No",32
174,7362,"M","M","Matthew","Emily bought a car yesterday","Gregory","demonstrate","8","C","Yes",5
174,8315,NA,"M","Thomas","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",6
174,5569,"M","F","Susan","Mary is pregnant","Alexander","know","1","NonProj","Yes",7
174,6162,"F","M","Robert","Frank got a cat","Catherine","be_right_that","12","C","Yes",8
174,8139,NA,"M","Richard","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",9
174,41984,"F","F","Elizabeth","Jon walks to work","Angela","inform_Sam","19","C","Yes",10
174,18659,"M","F","Michelle","Emma studied on Saturday morning","Ryan","acknowledge","3","C","Yes",11
174,8279,NA,"F","Susan","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",12
174,4886,"F","M","Mark","Jackson ran 10 miles","Nicole","confirm","13","C","Yes",13
174,9809,NA,"M","Matthew","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",14
174,8179,NA,"M","Mark","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",15
174,26538,"M","F","Nancy","Josie went on vacation to France","Larry","announce","2","C","No",16
174,11687,"M","M","James","Mia drank 2 cocktails last night","Justin","pretend","6","NonProj","No",17
174,6956,"M","F","Karen","Olivia sleeps until noon","Andrew","hear","4","C","No",18
174,7617,NA,"F","Sarah","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",19
174,9354,NA,"F","Helen","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",20
174,5947,"F","M","Christopher","Jayden rented a car","Joyce","admit","14","C","Yes",21
174,20141,"F","F","Betty","Julian dances salsa","Ruth","prove","18","C","Yes",22
174,7447,"F","M","Steven","Charley speaks Spanish","Janet","reveal","20","NonProj","Yes",23
174,12279,"F","M","Richard","Owen shoveled snow last winter","Anna","suggest","17","C","No",24
174,6701,"F","M","Thomas","Josh learned to ride a bike yesterday","Melissa","say","16","C","Yes",25
174,7531,"M","F","Linda","Grace visited her sister","Ronald","discover","9","NonProj","Yes",26
174,7170,"M","F","Helen","Sophia got a tattoo","Edward","think","5","NonProj","No",27
174,6462,NA,"M","Christopher","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",28
174,8515,"F","F","Kimberly","Tony had a drink last night","Diane","establish","15","NonProj","Yes",29
174,5583,"F","F","Carol","Danny ate the last cupcake","Cynthia","confess","11","C","Yes",30
174,7200,"M","F","Sarah","Zoe calculated the tip","Kevin","see","10","NonProj","Yes",31
174,12668,"M","F","Margaret","Isabella ate a steak on Sunday","Patrick","annoyed","7","NonProj","Yes",32
175,1997,"M","M","Robert","Grace visited her sister","Timothy","annoyed","9","NonProj","Yes",5
175,1130,"F","M","David","Danny ate the last cupcake","Cynthia","prove","11","C","Yes",6
175,1868,NA,"F","Carol","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",7
175,1523,"F","F","Susan","Jayden rented a car","Janet","think","14","NonProj","No",8
175,1255,NA,"M","Robert","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",9
175,2713,"M","F","Kimberly","Sophia got a tattoo","Gregory","acknowledge","5","C","Yes",10
175,1458,"M","F","Michelle","Isabella ate a steak on Sunday","Raymond","demonstrate","7","C","Yes",11
175,1886,"F","F","Linda","Josh learned to ride a bike yesterday","Rebecca","suggest","16","C","No",12
175,1420,"F","F","Lisa","Owen shoveled snow last winter","Ruth","say","17","C","No",13
175,1270,"F","M","Steven","Frank got a cat","Rachel","reveal","12","NonProj","Yes",14
175,1269,"F","M","Thomas","Tony had a drink last night","Carolyn","confirm","15","C","Yes",15
175,1173,"M","F","Nancy","Mary is pregnant","Brian","establish","1","NonProj","Yes",16
175,1411,NA,"F","Susan","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",17
175,1421,"F","M","Christopher","Jon walks to work","Nicole","inform_Sam","19","C","Yes",18
175,1769,"M","F","Carol","Emma studied on Saturday morning","Gary","hear","3","C","No",19
175,1037,"F","M","Richard","Jackson ran 10 miles","Laura","discover","13","NonProj","Yes",20
175,1453,NA,"F","Karen","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",21
175,1538,"F","F","Margaret","Charley speaks Spanish","Anna","be_right_that","20","C","Yes",22
175,1742,"M","M","William","Mia drank 2 cocktails last night","Kevin","pretend","6","NonProj","No",23
175,1436,"M","F","Karen","Emily bought a car yesterday","Jacob","know","8","NonProj","Yes",24
175,1116,NA,"F","Jessica","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",25
175,1271,"M","F","Jessica","Josie went on vacation to France","Larry","see","2","NonProj","Yes",26
175,904,"M","F","Sandra","Olivia sleeps until noon","Benjamin","confess","4","C","Yes",27
175,2737,NA,"M","Christopher","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",28
175,978,"F","F","Helen","Julian dances salsa","Catherine","admit","18","C","Yes",29
175,979,"M","F","Elizabeth","Zoe calculated the tip","Brandon","announce","10","C","Yes",30
175,1539,NA,"F","Linda","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",31
175,1179,NA,"F","Elizabeth","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",32
176,1413,"M","M","Steven","Emma studied on Saturday morning","Jacob","confess","3","C","No",5
176,1295,"F","F","Helen","Jackson ran 10 miles","Sharon","suggest","13","C","Yes",6
176,1216,"M","M","Thomas","Zoe calculated the tip","Brian","confirm","10","C","No",7
176,992,"F","F","Nancy","Charley speaks Spanish","Stephanie","acknowledge","20","C","No",8
176,1208,"M","F","Kimberly","Emily bought a car yesterday","Patrick","demonstrate","8","C","Yes",9
176,945,"M","F","Jessica","Sophia got a tattoo","Kevin","discover","5","NonProj","Yes",10
176,887,"M","M","Robert","Mary is pregnant","Andrew","know","1","NonProj","Yes",11
176,856,"F","M","Mark","Frank got a cat","Amanda","annoyed","12","NonProj","Yes",12
176,824,NA,"M","Matthew","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","Yes",13
176,784,"M","F","Dorothy","Grace visited her sister","Alexander","think","9","NonProj","Yes",14
176,1263,"F","M","Paul","Jayden rented a car","Julie","prove","14","C","Yes",15
176,1135,NA,"F","Sarah","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","No",16
176,1160,"F","M","George","Tony had a drink last night","Anna","reveal","15","NonProj","Yes",17
176,1512,"F","M","Matthew","Jon walks to work","Angela","admit","19","C","No",18
176,1656,"M","F","Sandra","Josie went on vacation to France","Justin","announce","2","C","Yes",19
176,1159,NA,"F","Donna","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",20
176,2391,"F","F","Donna","Danny ate the last cupcake","Melissa","establish","11","NonProj","Yes",21
176,5088,NA,"M","Christopher","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",22
176,3016,"F","F","Margaret","Owen shoveled snow last winter","Cynthia","see","17","NonProj","Yes",23
176,2607,NA,"M","Paul","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",24
176,2921,"M","F","Linda","Mia drank 2 cocktails last night","Gary","pretend","6","NonProj","Yes",25
176,1632,"F","F","Sarah","Julian dances salsa","Joyce","hear","18","C","Yes",26
176,4768,NA,"M","Thomas","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",27
176,1327,"M","F","Susan","Olivia sleeps until noon","Edward","inform_Sam","4","C","No",28
176,888,"M","M","James","Isabella ate a steak on Sunday","Ronald","be_right_that","7","C","Yes",29
176,912,NA,"M","George","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",30
176,1088,NA,"M","James","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","No",31
176,784,"F","M","Christopher","Josh learned to ride a bike yesterday","Rachel","say","16","C","Yes",32
177,21504,"F","F","Karen","Jayden rented a car","Janet","annoyed","14","NonProj","Yes",5
177,5143,"F","F","Nancy","Frank got a cat","Amanda","see","12","NonProj","Yes",6
177,4457,"F","M","Thomas","Jon walks to work","Melissa","prove","19","C","Yes",7
177,4159,NA,"F","Donna","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",8
177,5001,"F","F","Sandra","Tony had a drink last night","Nicole","establish","15","NonProj","Yes",9
177,4126,"F","M","Paul","Julian dances salsa","Sharon","discover","18","NonProj","Yes",10
177,23289,"M","F","Jennifer","Mary is pregnant","Alexander","say","1","C","No",11
177,6030,NA,"M","Christopher","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",12
177,6448,"M","F","Kimberly","Zoe calculated the tip","Jacob","demonstrate","10","C","Yes",13
177,5040,"M","F","Helen","Emily bought a car yesterday","Patrick","announce","8","C","No",14
177,13472,"M","F","Sarah","Mia drank 2 cocktails last night","Brian","confess","6","C","Yes",15
177,5664,"M","F","Donna","Sophia got a tattoo","Jeffrey","be_right_that","5","C","Yes",16
177,6384,"M","M","Steven","Emma studied on Saturday morning","Eric","acknowledge","3","C","No",17
177,5632,"F","M","Christopher","Josh learned to ride a bike yesterday","Carolyn","confirm","16","C","Yes",18
177,5328,"F","M","Richard","Danny ate the last cupcake","Julie","think","11","NonProj","No",19
177,5305,"M","M","Mark","Olivia sleeps until noon","Justin","know","4","NonProj","Yes",20
177,12015,NA,"M","Richard","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",21
177,4264,"F","F","Linda","Charley speaks Spanish","Kathleen","admit","20","C","Yes",22
177,5303,"M","M","George","Josie went on vacation to France","Gary","reveal","2","NonProj","Yes",23
177,4296,"F","F","Betty","Jackson ran 10 miles","Shirley","hear","13","C","No",24
177,6216,NA,"M","Mark","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",25
177,8688,"M","F","Jessica","Grace visited her sister","Kevin","inform_Sam","9","C","Yes",26
177,5704,"M","F","Margaret","Isabella ate a steak on Sunday","Andrew","pretend","7","NonProj","No",27
177,6184,NA,"M","Thomas","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",28
177,6232,"F","F","Elizabeth","Owen shoveled snow last winter","Virginia","suggest","17","C","No",29
177,5152,NA,"F","Elizabeth","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",30
177,6320,NA,"F","Sandra","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",31
177,5752,NA,"F","Jessica","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",32
178,18959,"M","F","Lisa","Emma studied on Saturday morning","Justin","confess","3","C","No",5
178,5491,NA,"M","George","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",6
178,5237,"M","F","Elizabeth","Mia drank 2 cocktails last night","Scott","see","6","NonProj","Yes",7
178,7539,"M","F","Betty","Zoe calculated the tip","Andrew","know","10","NonProj","Yes",8
178,3682,NA,"F","Elizabeth","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",9
178,8287,"F","F","Nancy","Jackson ran 10 miles","Joyce","announce","13","C","No",10
178,6128,NA,"M","Thomas","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",11
178,4071,NA,"F","Betty","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",12
178,8346,"F","F","Karen","Frank got a cat","Heather","prove","12","C","Yes",13
178,5524,"M","M","Richard","Isabella ate a steak on Sunday","Tyler","confirm","7","C","No",14
178,10854,"M","M","George","Mary is pregnant","Alexander","acknowledge","1","C","No",15
178,5413,NA,"F","Linda","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",16
178,5149,"F","F","Jennifer","Tony had a drink last night","Diane","pretend","15","NonProj","No",17
178,4477,"F","M","Thomas","Danny ate the last cupcake","Brenda","say","11","C","No",18
178,10570,"F","M","Robert","Julian dances salsa","Anna","annoyed","18","NonProj","No",19
178,12573,"F","F","Linda","Jon walks to work","Catherine","admit","19","C","No",20
178,8438,"M","M","William","Josie went on vacation to France","Jerry","establish","2","NonProj","No",21
178,5344,NA,"M","Robert","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",22
178,6365,"F","F","Susan","Josh learned to ride a bike yesterday","Sharon","suggest","16","C","No",23
178,6226,"F","F","Kimberly","Owen shoveled snow last winter","Angela","hear","17","C","No",24
178,4708,NA,"M","Steven","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",25
178,9895,"M","F","Jessica","Sophia got a tattoo","Gregory","reveal","5","NonProj","Yes",26
178,6816,"M","M","David","Olivia sleeps until noon","Brandon","demonstrate","4","C","No",27
178,4885,"M","M","Matthew","Grace visited her sister","Eric","be_right_that","9","C","Yes",28
178,7555,"F","M","Steven","Charley speaks Spanish","Rachel","discover","20","NonProj","Yes",29
178,4299,"M","F","Margaret","Emily bought a car yesterday","Benjamin","think","8","NonProj","No",30
178,4055,NA,"F","Margaret","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",31
178,5757,"F","F","Helen","Jayden rented a car","Julie","inform_Sam","14","C","No",32
179,8791,NA,"F","Helen","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",5
179,6671,"F","F","Susan","Julian dances salsa","Janet","hear","18","C","No",6
179,4359,NA,"M","Steven","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",7
179,13584,"M","F","Betty","Mia drank 2 cocktails last night","Justin","pretend","6","NonProj","No",8
179,13228,"M","F","Sarah","Emma studied on Saturday morning","Benjamin","demonstrate","3","C","Yes",9
179,9503,"M","F","Lisa","Sophia got a tattoo","Ryan","prove","5","C","Yes",10
179,6139,NA,"M","Robert","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",11
179,7973,"M","M","Thomas","Mary is pregnant","Jacob","acknowledge","1","C","Yes",12
179,4234,"F","M","William","Danny ate the last cupcake","Julie","discover","11","NonProj","Yes",13
179,7079,"F","M","Christopher","Tony had a drink last night","Ruth","annoyed","15","NonProj","Yes",14
179,4494,NA,"F","Sarah","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",15
179,3058,NA,"F","Donna","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",16
179,6379,NA,"F","Ashley","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",17
179,5230,"F","M","Robert","Jon walks to work","Rebecca","be_right_that","19","C","Yes",18
179,3363,NA,"F","Karen","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",19
179,3611,"F","F","Kimberly","Frank got a cat","Laura","say","12","C","No",20
179,5833,"F","F","Michelle","Owen shoveled snow last winter","Stephanie","reveal","17","NonProj","Yes",21
179,3968,"F","F","Jennifer","Jayden rented a car","Kathleen","suggest","14","C","No",22
179,6799,"F","M","Paul","Charley speaks Spanish","Christina","confess","20","C","Yes",23
179,4176,"F","F","Karen","Josh learned to ride a bike yesterday","Carolyn","admit","16","C","Yes",24
179,3626,"M","F","Jessica","Olivia sleeps until noon","Jeffrey","think","4","NonProj","No",25
179,8066,"M","M","Steven","Josie went on vacation to France","Alexander","announce","2","C","Yes",26
179,7866,"M","F","Margaret","Zoe calculated the tip","Nicholas","inform_Sam","10","C","No",27
179,8795,"M","F","Carol","Grace visited her sister","Larry","confirm","9","C","Yes",28
179,4169,NA,"F","Michelle","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",29
179,4171,"M","F","Donna","Isabella ate a steak on Sunday","Gary","see","7","NonProj","Yes",30
179,4080,"F","F","Helen","Jackson ran 10 miles","Brenda","establish","13","NonProj","Yes",31
179,4858,"M","F","Ashley","Emily bought a car yesterday","Ronald","know","8","NonProj","Yes",32
180,7171,"M","F","Sarah","Mia drank 2 cocktails last night","Tyler","discover","6","NonProj","Yes",5
180,6005,NA,"F","Michelle","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",6
180,5798,"F","M","Robert","Josh learned to ride a bike yesterday","Janet","think","16","NonProj","No",7
180,9629,"F","F","Margaret","Owen shoveled snow last winter","Kathleen","admit","17","C","Yes",8
180,10083,"M","F","Jessica","Grace visited her sister","Kevin","inform_Sam","9","C","No",9
180,5979,"M","M","Steven","Isabella ate a steak on Sunday","Brandon","be_right_that","7","C","Yes",10
180,5524,"M","F","Dorothy","Josie went on vacation to France","Ronald","hear","2","C","No",11
180,8326,"F","F","Nancy","Charley speaks Spanish","Stephanie","annoyed","20","NonProj","Yes",12
180,6351,"M","M","Paul","Emily bought a car yesterday","Alexander","acknowledge","8","C","Yes",13
180,12264,"M","F","Betty","Emma studied on Saturday morning","Eric","confess","3","C","Yes",14
180,5352,NA,"F","Nancy","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",15
180,4435,NA,"M","Matthew","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",16
180,7085,"M","M","James","Mary is pregnant","Raymond","confirm","1","C","Yes",17
180,5581,"M","F","Carol","Sophia got a tattoo","Andrew","prove","5","C","Yes",18
180,4986,"F","F","Ashley","Jackson ran 10 miles","Shirley","know","13","NonProj","Yes",19
180,6139,NA,"M","Christopher","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",20
180,5306,NA,"F","Betty","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",21
180,6944,NA,"F","Ashley","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",22
180,6680,"F","F","Jennifer","Frank got a cat","Melissa","pretend","12","NonProj","No",23
180,4960,NA,"F","Sarah","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",24
180,7667,"F","M","Christopher","Julian dances salsa","Carolyn","announce","18","C","No",25
