"","workerid","rt","content","subjectGender","speakerGender","verb","contentNr","trigger_class","response","slide_number_in_experiment","age","language","american","gender","comments","Answer.time_in_minutes","nResponse"
"441",188,6848,"Mia drank 2 cocktails last night","M","M","confirm","6","C","No",25,37,"English",0,"Male","",3.87823333333333,0
"442",188,3442,"Dana has never smoked in her life and she stopped smoking recently",NA,"F","contradictory C","control_bad1","control","Yes",26,37,"English",0,"Male","",3.87823333333333,1
"443",188,6024,"Emma studied on Saturday morning","M","F","confess","3","C","No",27,37,"English",0,"Male","",3.87823333333333,0
"444",188,2740,"Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"F","non-contrd. C","control_good2","control","No",28,37,"English",0,"Male","",3.87823333333333,0
"445",188,4601,"Grace visited her sister","M","M","establish","9","NonProj","Yes",29,37,"English",0,"Male","",3.87823333333333,1
"446",188,2672,"Mary is pregnant","M","F","inform","1","C","No",30,37,"English",0,"Male","",3.87823333333333,0
"447",188,4654,"Isabella ate a steak on Sunday","M","M","admit","7","C","Yes",31,37,"English",0,"Male","",3.87823333333333,1
"448",188,5598,"Zoe calculated the tip","M","F","be_annoyed","10","NonProj","Yes",32,37,"English",0,"Male","",3.87823333333333,1
"449",55,49648,"Charley speaks Spanish","F","F","suggest","20","C","Yes",5,42,"English",0,"Male","",4.51918333333333,1
"450",55,9895,"Mary is pregnant","M","F","confirm","1","C","Yes",6,42,"English",0,"Male","",4.51918333333333,1
"451",55,5008,"Tony had a drink last night","F","M","know","15","NonProj","Yes",7,42,"English",0,"Male","",4.51918333333333,1
"452",55,4119,"Jon walks to work","F","F","be_annoyed","19","NonProj","Yes",8,42,"English",0,"Male","",4.51918333333333,1
"453",55,3952,"Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"M","non-contrd. C","control_good1","control","No",9,42,"English",0,"Male","",4.51918333333333,0
"454",55,9992,"Josh learned to ride a bike yesterday","F","M","inform","16","C","Yes",10,42,"English",0,"Male","",4.51918333333333,1
"455",55,2976,"Julian dances salsa","F","M","pretend","18","NonProj","No",11,42,"English",0,"Male","",4.51918333333333,0
"456",55,3777,"Olivia sleeps until noon","M","F","say","4","C","Yes",12,42,"English",0,"Male","",4.51918333333333,1
"457",55,5111,"Hendrick&quotechars car is completely red and his car is not red",NA,"F","contradictory C","control_bad2","control","Yes",13,42,"English",0,"Male","",4.51918333333333,1
"458",55,3769,"Grace visited her sister","M","F","announce","9","C","Yes",14,42,"English",0,"Male","",4.51918333333333,1
"459",55,5159,"Sophia got a tattoo","M","F","establish","5","NonProj","Yes",15,42,"English",0,"Male","",4.51918333333333,1
"460",55,3784,"Sebastian lives in the USA and has never been to the USA",NA,"M","contradictory C","control_bad4","control","Yes",16,42,"English",0,"Male","",4.51918333333333,1
"461",55,4960,"Josie went on vacation to France","M","F","confess","2","C","Yes",17,42,"English",0,"Male","",4.51918333333333,1
"462",55,9464,"Zoe calculated the tip","M","M","acknowledge","10","C","Yes",18,42,"English",0,"Male","",4.51918333333333,1
"463",55,3545,"Dana has never smoked in her life and she stopped smoking recently",NA,"M","contradictory C","control_bad1","control","Yes",19,42,"English",0,"Male","",4.51918333333333,1
"464",55,4343,"Isabella ate a steak on Sunday","M","F","reveal","7","NonProj","Yes",20,42,"English",0,"Male","",4.51918333333333,1
"465",55,2536,"Jackson ran 10 miles","F","M","demonstrate","13","C","Yes",21,42,"English",0,"Male","",4.51918333333333,1
"466",55,9112,"Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"M","non-contrd. C","control_good2","control","No",22,42,"English",0,"Male","",4.51918333333333,0
"467",55,5936,"Owen shoveled snow last winter","F","M","see","17","NonProj","Yes",23,42,"English",0,"Male","",4.51918333333333,1
"468",55,3017,"Frank got a cat","F","M","think","12","NonProj","No",24,42,"English",0,"Male","",4.51918333333333,0
"469",55,3376,"Madison laughed loudly and she didn&quotechart laugh",NA,"F","contradictory C","control_bad3","control","Yes",25,42,"English",0,"Male","",4.51918333333333,1
"470",55,3632,"Frederick is both smarter and taller than I am",NA,"F","non-contrd. C","control_good3","control","No",26,42,"English",0,"Male","",4.51918333333333,0
"471",55,2944,"Vanessa is really good at math, but I&quotecharm not",NA,"M","non-contrd. C","control_good4","control","No",27,42,"English",0,"Male","",4.51918333333333,0
"472",55,8112,"Mia drank 2 cocktails last night","M","M","prove","6","C","Yes",28,42,"English",0,"Male","",4.51918333333333,1
"473",55,3160,"Jayden rented a car","F","F","discover","14","NonProj","Yes",29,42,"English",0,"Male","",4.51918333333333,1
"474",55,3640,"Emily bought a car yesterday","M","F","hear","8","C","No",30,42,"English",0,"Male","",4.51918333333333,0
"475",55,10191,"Danny ate the last cupcake","F","F","admit","11","C","Yes",31,42,"English",0,"Male","",4.51918333333333,1
"476",55,4719,"Emma studied on Saturday morning","M","F","be_right","3","C","Yes",32,42,"English",0,"Male","",4.51918333333333,1
"477",392,3579,"Sebastian lives in the USA and has never been to the USA",NA,"F","contradictory C","control_bad4","control","Yes",5,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"478",392,5864,"Grace visited her sister","M","F","be_right","9","C","Yes",6,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"479",392,8479,"Emily bought a car yesterday","M","M","acknowledge","8","C","No",7,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"480",392,4420,"Mary is pregnant","M","F","pretend","1","NonProj","No",8,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"481",392,6135,"Mia drank 2 cocktails last night","M","F","reveal","6","NonProj","No",9,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"482",392,3912,"Sophia got a tattoo","M","M","prove","5","C","Yes",10,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"483",392,4413,"Jayden rented a car","F","F","see","14","NonProj","Yes",11,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"484",392,2519,"Vanessa is really good at math, but I&quotecharm not",NA,"F","non-contrd. C","control_good4","control","No",12,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"485",392,4304,"Zoe calculated the tip","M","F","confirm","10","C","Yes",13,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"486",392,2835,"Owen shoveled snow last winter","F","F","hear","17","C","No",14,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"487",392,2708,"Frank got a cat","F","F","discover","12","NonProj","Yes",15,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"488",392,2985,"Hendrick&quotechars car is completely red and his car is not red",NA,"F","contradictory C","control_bad2","control","Yes",16,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"489",392,3418,"Madison laughed loudly and she didn&quotechart laugh",NA,"F","contradictory C","control_bad3","control","Yes",17,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"490",392,4024,"Josh learned to ride a bike yesterday","F","M","say","16","C","No",18,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"491",392,2775,"Isabella ate a steak on Sunday","M","M","think","7","NonProj","No",19,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"492",392,5587,"Josie went on vacation to France","M","F","establish","2","NonProj","Yes",20,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"493",392,6058,"Danny ate the last cupcake","F","M","confess","11","C","No",21,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"494",392,4157,"Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"F","non-contrd. C","control_good1","control","No",22,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"495",392,3345,"Olivia sleeps until noon","M","F","know","4","NonProj","Yes",23,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"496",392,4633,"Jackson ran 10 miles","F","F","inform","13","C","No",24,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"497",392,4212,"Emma studied on Saturday morning","M","M","demonstrate","3","C","Yes",25,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"498",392,3957,"Frederick is both smarter and taller than I am",NA,"F","non-contrd. C","control_good3","control","No",26,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"499",392,4633,"Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"M","non-contrd. C","control_good2","control","No",27,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"500",392,5471,"Charley speaks Spanish","F","F","be_annoyed","20","NonProj","Yes",28,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"501",392,3337,"Jon walks to work","F","M","suggest","19","C","No",29,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"502",392,2481,"Julian dances salsa","F","M","announce","18","C","No",30,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"503",392,3585,"Dana has never smoked in her life and she stopped smoking recently",NA,"F","contradictory C","control_bad1","control","Yes",31,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,1
"504",392,6179,"Tony had a drink last night","F","F","admit","15","C","No",32,34,"English",0,"Male","No comments, thanks for the opportunity",2.67236666666667,0
"505",3,30886,"Zoe calculated the tip","M","F","be_annoyed","10","NonProj","Yes",5,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"506",3,9434,"Owen shoveled snow last winter","F","F","demonstrate","17","C","Yes",6,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"507",3,19151,"Josh learned to ride a bike yesterday","F","M","pretend","16","NonProj","Yes",7,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"508",3,7562,"Frederick is both smarter and taller than I am",NA,"F","non-contrd. C","control_good3","control","No",8,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,0
"509",3,12425,"Frank got a cat","F","M","suggest","12","C","No",9,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,0
"510",3,7425,"Julian dances salsa","F","F","discover","18","NonProj","Yes",10,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"511",3,8753,"Mary is pregnant","M","F","establish","1","NonProj","Yes",11,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"512",3,8121,"Madison laughed loudly and she didn&quotechart laugh",NA,"F","contradictory C","control_bad3","control","Yes",12,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"513",3,4834,"Jackson ran 10 miles","F","M","be_right","13","C","Yes",13,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"514",3,9265,"Sophia got a tattoo","M","F","prove","5","C","Yes",14,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"515",3,7874,"Isabella ate a steak on Sunday","M","F","say","7","C","Yes",15,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"516",3,8032,"Jayden rented a car","F","M","think","14","NonProj","No",16,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,0
"517",3,28100,"Emily bought a car yesterday","M","M","hear","8","C","No",17,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,0
"518",3,6089,"Tony had a drink last night","F","F","reveal","15","NonProj","Yes",18,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"519",3,5697,"Charley speaks Spanish","F","F","confess","20","C","Yes",19,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"520",3,6329,"Grace visited her sister","M","M","see","9","NonProj","Yes",20,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"521",3,6419,"Olivia sleeps until noon","M","F","know","4","NonProj","Yes",21,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"522",3,7745,"Josie went on vacation to France","M","F","inform","2","C","Yes",22,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"523",3,9249,"Dana has never smoked in her life and she stopped smoking recently",NA,"M","contradictory C","control_bad1","control","Yes",23,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"524",3,5447,"Danny ate the last cupcake","F","M","acknowledge","11","C","Yes",24,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"525",3,5945,"Mia drank 2 cocktails last night","M","F","confirm","6","C","Yes",25,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"526",3,6321,"Hendrick&quotechars car is completely red and his car is not red",NA,"M","contradictory C","control_bad2","control","Yes",26,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"527",3,11682,"Vanessa is really good at math, but I&quotecharm not",NA,"F","non-contrd. C","control_good4","control","No",27,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,0
"528",3,9433,"Emma studied on Saturday morning","M","F","announce","3","C","Yes",28,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"529",3,5690,"Jon walks to work","F","F","admit","19","C","Yes",29,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"530",3,9394,"Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"F","non-contrd. C","control_good2","control","No",30,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,0
"531",3,6849,"Sebastian lives in the USA and has never been to the USA",NA,"F","contradictory C","control_bad4","control","Yes",31,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,1
"532",3,7344,"Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"M","non-contrd. C","control_good1","control","No",32,63,"English",0,"Male","I think the price is very fair. Thank you for an interesting study.",7.12441666666667,0
"533",273,20031,"Jayden rented a car","F","F","confess","14","C","Yes",5,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"534",273,4560,"Sophia got a tattoo","M","M","demonstrate","5","C","Yes",6,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"535",273,4705,"Mary is pregnant","M","F","think","1","NonProj","No",7,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,0
"536",273,12350,"Olivia sleeps until noon","M","F","hear","4","C","No",8,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,0
"537",273,8760,"Vanessa is really good at math, but I&quotecharm not",NA,"F","non-contrd. C","control_good4","control","No",9,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,0
"538",273,8160,"Mia drank 2 cocktails last night","M","M","know","6","NonProj","Yes",10,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"539",273,10864,"Zoe calculated the tip","M","F","confirm","10","C","Yes",11,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"540",273,6767,"Frank got a cat","F","M","be_right","12","C","Yes",12,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"541",273,15503,"Emily bought a car yesterday","M","F","be_annoyed","8","NonProj","Yes",13,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"542",273,7640,"Josie went on vacation to France","M","F","admit","2","C","Yes",14,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"543",273,23984,"Isabella ate a steak on Sunday","M","F","discover","7","NonProj","Yes",15,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"544",273,9689,"Dana has never smoked in her life and she stopped smoking recently",NA,"F","contradictory C","control_bad1","control","Yes",16,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"545",273,7087,"Jackson ran 10 miles","F","F","suggest","13","C","No",17,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,0
"546",273,6152,"Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"M","non-contrd. C","control_good2","control","No",18,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,0
"547",273,7865,"Owen shoveled snow last winter","F","M","announce","17","C","Yes",19,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"548",273,25199,"Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"F","non-contrd. C","control_good1","control","No",20,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,0
"549",273,27120,"Danny ate the last cupcake","F","F","say","11","C","Yes",21,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"550",273,8016,"Julian dances salsa","F","F","pretend","18","NonProj","Yes",22,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"551",273,5081,"Frederick is both smarter and taller than I am",NA,"F","non-contrd. C","control_good3","control","No",23,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,0
"552",273,19007,"Grace visited her sister","M","F","reveal","9","NonProj","Yes",24,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"553",273,8456,"Tony had a drink last night","F","F","see","15","NonProj","Yes",25,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"554",273,5624,"Sebastian lives in the USA and has never been to the USA",NA,"F","contradictory C","control_bad4","control","Yes",26,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"555",273,9512,"Madison laughed loudly and she didn&quotechart laugh",NA,"M","contradictory C","control_bad3","control","Yes",27,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"556",273,4881,"Jon walks to work","F","M","prove","19","C","Yes",28,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"557",273,15239,"Charley speaks Spanish","F","M","acknowledge","20","C","Yes",29,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"558",273,9264,"Emma studied on Saturday morning","M","F","establish","3","NonProj","Yes",30,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"559",273,5528,"Hendrick&quotechars car is completely red and his car is not red",NA,"M","contradictory C","control_bad2","control","Yes",31,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"560",273,6240,"Josh learned to ride a bike yesterday","F","F","inform","16","C","Yes",32,30,"English",0,"Male","It was a little confusing but I think I did it correctly ",7.28481666666667,1
"561",430,8048,"Jackson ran 10 miles","F","F","inform","13","C","Yes",5,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"562",430,7253,"Jayden rented a car","F","F","pretend","14","NonProj","No",6,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,0
"563",430,5690,"Mia drank 2 cocktails last night","M","M","say","6","C","Yes",7,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"564",430,3571,"Isabella ate a steak on Sunday","M","F","suggest","7","C","No",8,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,0
"565",430,4882,"Mary is pregnant","M","M","be_right","1","C","Yes",9,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"566",430,4069,"Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"F","non-contrd. C","control_good1","control","No",10,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,0
"567",430,4334,"Madison laughed loudly and she didn&quotechart laugh",NA,"M","contradictory C","control_bad3","control","Yes",11,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"568",430,8046,"Owen shoveled snow last winter","F","M","confess","17","C","Yes",12,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"569",430,5189,"Josh learned to ride a bike yesterday","F","F","announce","16","C","No",13,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,0
"570",430,3260,"Tony had a drink last night","F","F","admit","15","C","No",14,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,0
"571",430,3622,"Emily bought a car yesterday","M","M","see","8","NonProj","Yes",15,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"572",430,3255,"Emma studied on Saturday morning","M","F","discover","3","NonProj","Yes",16,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"573",430,3593,"Dana has never smoked in her life and she stopped smoking recently",NA,"F","contradictory C","control_bad1","control","Yes",17,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"574",430,4067,"Grace visited her sister","M","M","prove","9","C","No",18,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,0
"575",430,3874,"Olivia sleeps until noon","M","F","establish","4","NonProj","Yes",19,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"576",430,6926,"Frank got a cat","F","M","demonstrate","12","C","Yes",20,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"577",430,3347,"Frederick is both smarter and taller than I am",NA,"F","non-contrd. C","control_good3","control","No",21,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,0
"578",430,3939,"Josie went on vacation to France","M","F","confirm","2","C","Yes",22,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"579",430,4146,"Danny ate the last cupcake","F","F","acknowledge","11","C","Yes",23,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"580",430,3355,"Jon walks to work","F","F","know","19","NonProj","Yes",24,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"581",430,4218,"Charley speaks Spanish","F","M","think","20","NonProj","No",25,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,0
"582",430,3497,"Zoe calculated the tip","M","F","reveal","10","NonProj","Yes",26,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"583",430,2083,"Vanessa is really good at math, but I&quotecharm not",NA,"F","non-contrd. C","control_good4","control","No",27,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,0
"584",430,3573,"Hendrick&quotechars car is completely red and his car is not red",NA,"M","contradictory C","control_bad2","control","Yes",28,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"585",430,3220,"Sebastian lives in the USA and has never been to the USA",NA,"F","contradictory C","control_bad4","control","Yes",29,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"586",430,3163,"Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"F","non-contrd. C","control_good2","control","No",30,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,0
"587",430,3279,"Julian dances salsa","F","M","hear","18","C","No",31,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,0
"588",430,4337,"Sophia got a tattoo","M","F","be_annoyed","5","NonProj","Yes",32,29,"English",0,"Male","The wording was a bit confusing this time, so I&quotecharm not sure how I did.",2.62621666666667,1
"645",161,3728,"Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"F","non-contrd. C","control_good1","control","No",5,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,0
"646",161,5073,"Isabella ate a steak on Sunday","M","F","announce","7","C","Yes",6,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"647",161,8246,"Owen shoveled snow last winter","F","F","hear","17","C","No",7,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,0
"648",161,7989,"Mia drank 2 cocktails last night","M","F","be_annoyed","6","NonProj","Yes",8,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"649",161,4146,"Sebastian lives in the USA and has never been to the USA",NA,"F","contradictory C","control_bad4","control","Yes",9,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"650",161,2731,"Mary is pregnant","M","M","pretend","1","NonProj","No",10,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,0
"651",161,7609,"Charley speaks Spanish","F","F","establish","20","NonProj","Yes",11,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"652",161,4832,"Emma studied on Saturday morning","M","M","reveal","3","NonProj","Yes",12,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"653",161,4015,"Tony had a drink last night","F","F","see","15","NonProj","Yes",13,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"654",161,9291,"Sophia got a tattoo","M","F","know","5","NonProj","Yes",14,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"655",161,2575,"Jackson ran 10 miles","F","F","admit","13","C","Yes",15,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"656",161,2787,"Jon walks to work","F","F","confirm","19","C","Yes",16,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"657",161,6509,"Josh learned to ride a bike yesterday","F","F","acknowledge","16","C","Yes",17,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"658",161,24645,"Emily bought a car yesterday","M","M","say","8","C","No",18,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,0
"659",161,2012,"Grace visited her sister","M","F","suggest","9","C","No",19,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,0
"660",161,2634,"Jayden rented a car","F","F","inform","14","C","Yes",20,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"661",161,5663,"Hendrick&quotechars car is completely red and his car is not red",NA,"F","contradictory C","control_bad2","control","Yes",21,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"662",161,4193,"Olivia sleeps until noon","M","M","be_right","4","C","Yes",22,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"663",161,2937,"Dana has never smoked in her life and she stopped smoking recently",NA,"F","contradictory C","control_bad1","control","Yes",23,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"664",161,2611,"Danny ate the last cupcake","F","M","discover","11","NonProj","Yes",24,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"665",161,2238,"Vanessa is really good at math, but I&quotecharm not",NA,"M","non-contrd. C","control_good4","control","No",25,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,0
"666",161,3542,"Zoe calculated the tip","M","F","confess","10","C","Yes",26,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"667",161,6340,"Frank got a cat","F","F","think","12","NonProj","No",27,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,0
"668",161,1989,"Julian dances salsa","F","F","prove","18","C","Yes",28,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
"669",161,5420,"Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"M","non-contrd. C","control_good2","control","No",29,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,0
"670",161,2623,"Madison laughed loudly and she didn&quotechart laugh",NA,"F","contradictory C","control_bad3","control","Yes",30,24,"English",0,"Male","Price is fair, thank you!",3.03581666666667,1
